call_mark,call_oi,call_volume,call_gamma,call_delta,call_vega,strike_price,put_gamma,put_delta,put_vega,put_volume,put_oi,put_mark,Expiry,timestamp_IST,max_pain,TIME,MAX CE 1,MAX CE 2,Σ ΔCE OI,MAX PE 1,MAX PE 2,Σ ΔPE OI,Δ (CE − PE),_is_live
6.97699177,10694.0,654.3699999999999,0.00196149,0.13061134,0.26801825,2540.0,0.00194806,-0.87236561,0.26372687,421.21,11760.0,134.0577735,02-02-2026,17:30,214.0,,,,,,,,,
4.94241762,10757.0,345.32000000000005,0.00158085,0.09684977,0.21644757,2560.0,0.00156061,-0.90714674,0.20984191,159.18,512.0,151.9791733,02-02-2026,17:30,204.0,,,,,,,,,
3.43137097,16036.0,456.57,0.00124197,0.07066476,0.17072755,2580.0,0.0012547,-0.92863942,0.17209155,76.46000000000001,101.0,170.5152667,02-02-2026,17:30,365.0,,,,,,,,,
2.3921237,47721.0,1156.16,0.00096605,0.05179814,0.13390676,2600.0,0.00093407,-0.95182495,0.12641729,573.34,9777.0,189.43251903,02-02-2026,17:30,564.0,,,,,,,,,
1.62547152,20242.0,423.00999999999993,0.00073491,0.03701957,0.10215303,2620.0,0.00072152,-0.96415451,0.09949397,215.08,5300.0,208.6749686,02-02-2026,17:30,700.0,,,,,,,,,
1.1040037,30457.0,638.5400000000001,0.00055124,0.02642998,0.07730873,2640.0,0.00040005,-0.98391876,0.05076303,177.51999999999995,1601.0,228.13174038,02-02-2026,17:30,954.0,,,,,,,,,
0.77206034,17055.0,597.64,0.00040722,0.01869109,0.05770401,2660.0,0.00024425,-0.99109799,0.03039921,336.74000000000007,17664.0,247.79818361,02-02-2026,17:30,1346.0,,,,,,,,,
0.5391052,15528.0,270.66,0.00030234,0.01339869,0.04337462,2680.0,8.986e-05,-0.99737463,0.01024261,110.89,200.0,267.51728496,02-02-2026,17:30,1405.0,,,,,,,,,
0.4195954,115663.0,2114.06,0.00023871,0.01049364,0.03509852,2700.0,0.0,-1.0,0.0,69.64,400.0,287.44,02-02-2026,17:30,1927.0,,,,,,,,,
0.31209233,164283.0,2157.1700000000005,0.00018255,0.00789304,0.02735308,2720.0,0.0,-1.0,0.0,16.599999999999998,51.0,307.45,02-02-2026,17:30,2678.0,,,,,,,,,
0.21969909,37603.0,580.02,0.00013386,0.00564178,0.02032246,2740.0,0.00013667,-0.99421762,0.02077805,7.720000000000001,0.0,327.65829623,02-02-2026,17:30,3769.0,,,,,,,,,
0.18283233,12326.0,469.83,0.00011067,0.00470103,0.01728432,2760.0,0.0,-1.0,0.0,2.81,51.0,347.44,02-02-2026,17:30,4932.0,,,,,,,,,
0.12794547,28929.0,493.57,8.058e-05,0.00333436,0.01270549,2780.0,0.0,-1.0,0.0,1.03,26.0,367.45,02-02-2026,17:30,6117.0,,,,,,,,,
0.13301815,42156.0,1255.089999999999,7.629e-05,0.0033097,0.01262077,2800.0,0.0,-1.0,0.0,11.720000000000002,100.0,387.45,02-02-2026,17:30,7362.0,,,,,,,,,
0.11270413,10879.0,226.64,6.347e-05,0.00277407,0.01076655,2820.0,6.45e-05,-0.99716662,0.01097256,0.01,0.0,407.55229009,02-02-2026,17:30,8688.0,,,,,,,,,
0.11777932,7035.0,315.72,6.071e-05,0.00277496,0.01076771,2840.0,6.139e-05,-0.99718415,0.01091015,40.540000000000006,0.0,427.56727119,02-02-2026,17:30,10039.0,,,,,,,,,
0.06644784,110388.0,1822.9,3.615e-05,0.00160458,0.00655188,2880.0,0.0,-1.0,0.0,0.5900000000000001,2.0,467.45,02-02-2026,17:30,12770.0,,,,,,,,,
238.55786207,2.0,0.04,0.00049334,0.97118034,0.0816983,2160.0,0.00055428,-0.0352476,0.0964785,7214.640000000008,467741.0,1.99877335,02-02-2026,18:00,10520.0,,,,,,,,,
199.90766395,283.0,4.880000000000001,0.00086218,0.94440765,0.13917381,2200.0,0.00082405,-0.050812,0.12961888,3485.9099999999994,201468.0,2.66972078,02-02-2026,18:00,7403.0,,,,,,,,,
162.43582435,65.0,4.01,0.00132456,0.91056575,0.20053831,2240.0,0.00132299,-0.0892906,0.20030701,1859.33,57340.0,5.08722943,02-02-2026,18:00,5138.0,,,,,,,,,
126.84799072,70.0,0.73,0.00198133,0.84774789,0.29223068,2280.0,0.00198956,-0.15365381,0.29395523,432.6,18668.0,9.58797454,02-02-2026,18:00,3122.0,,,,,,,,,
110.34212544,1240.0,37.05,0.00232196,0.80414718,0.34317533,2300.0,0.0023423,-0.1959914,0.34320519,3134.879999999999,282279.0,13.00510442,02-02-2026,18:00,2149.0,,,,,,,,,
94.31609334,150.0,9.15,0.00270472,0.75317326,0.39162099,2320.0,0.00271661,-0.24560531,0.39056924,716.9099999999997,45043.0,17.06104556,02-02-2026,18:00,1406.0,,,,,,,,,
79.44009047,3022.0,55.10999999999999,0.00304415,0.69671324,0.43351813,2340.0,0.00304252,-0.29806505,0.43035717,186.78,9837.0,22.14238476,02-02-2026,18:00,1032.0,,,,,,,,,
65.76947759,3084.0,188.82,0.0033273,0.63386961,0.46685973,2360.0,0.00333593,-0.3641888,0.46610745,603.6099999999999,6652.0,28.51150466,02-02-2026,18:00,761.0,,,,,,,,,
53.49426657,5264.0,158.51999999999998,0.00356482,0.57050845,0.48749021,2380.0,0.00349925,-0.43046201,0.48770277,672.0899999999999,25558.0,36.22349382,02-02-2026,18:00,509.0,,,,,,,,,
42.77827453,15136.0,776.7700000000002,0.00360347,0.493878,0.49493673,2400.0,0.00364112,-0.50179902,0.49524446,1927.879999999999,29153.0,45.44082245,02-02-2026,18:00,253.0,,,,,,,,,
33.5116581,9013.0,531.03,0.0035703,0.42201652,0.48551889,2420.0,0.00359746,-0.57874117,0.48533301,622.3100000000001,11821.0,56.19821261,02-02-2026,18:00,81.0,,,,,,,,,
25.78170631,10140.0,471.42,0.00341031,0.35114143,0.46009107,2440.0,0.00343167,-0.64932184,0.45990284,353.6,3294.0,68.43889133,02-02-2026,18:00,-16.0,,,,,,,,,
19.52597553,16074.0,558.2999999999998,0.00313538,0.28676061,0.42244759,2460.0,0.00314733,-0.71156133,0.42371896,154.35000000000005,3236.0,82.19337141,02-02-2026,18:00,-48.0,,,,,,,,,
14.534989,12865.0,357.26,0.00279316,0.22983552,0.37660621,2480.0,0.00280784,-0.77333225,0.37367417,226.08,923.0,97.17340564,02-02-2026,18:00,-39.0,,,,,,,,,
10.61869828,23140.0,1063.7500000000002,0.00241083,0.17901311,0.32444099,2500.0,0.00244032,-0.82040793,0.32527786,429.88,10698.0,113.27995246,02-02-2026,18:00,2.0,,,,,,,,,
7.68325493,6415.0,294.4699999999999,0.00202261,0.13764783,0.27299773,2520.0,0.00200962,-0.86713633,0.26643831,423.78000000000014,2630.0,130.26330023,02-02-2026,18:00,4.0,,,,,,,,,
5.40615589,12146.0,675.9199999999998,0.00166964,0.10483567,0.22547099,2540.0,0.0016274,-0.9011676,0.21588764,408.41,11800.0,147.93289011,02-02-2026,18:00,92.0,,,,,,,,,
3.82108737,11508.0,352.56000000000006,0.00131346,0.07655247,0.17839728,2560.0,0.00127037,-0.92940246,0.16768547,158.93,512.0,166.45583139,02-02-2026,18:00,89.0,,,,,,,,,
2.69897158,11572.0,516.0699999999999,0.00102449,0.05622129,0.14041446,2580.0,0.00096552,-0.95029533,0.12736241,74.49000000000001,101.0,185.3039885,02-02-2026,18:00,274.0,,,,,,,,,
1.87531192,66338.0,1335.2000000000005,0.00078545,0.04067309,0.10836181,2600.0,0.00072159,-0.96512458,0.09559458,565.2800000000001,9779.0,204.48848672,02-02-2026,18:00,488.0,,,,,,,,,
1.27038796,22345.0,448.79999999999984,0.0005983,0.02940756,0.08305298,2620.0,0.00052608,-0.97604741,0.06995686,208.95,5300.0,223.87830164,02-02-2026,18:00,665.0,,,,,,,,,
0.84528573,35905.0,681.92,0.0004462,0.02083014,0.0622158,2640.0,0.0003285,-0.98679639,0.04211684,165.07999999999993,1601.0,243.33942522,02-02-2026,18:00,969.0,,,,,,,,,
0.64032493,19525.0,603.77,0.0003377,0.01545265,0.04819568,2660.0,0.00032818,-0.98531075,0.0461736,336.3300000000001,17664.0,263.08542237,02-02-2026,18:00,1428.0,,,,,,,,,
0.42567152,14026.0,284.43999999999994,0.00024234,0.01048807,0.03449158,2680.0,0.00021509,-0.99108062,0.02992706,105.32,25.0,282.88,02-02-2026,18:00,1534.0,,,,,,,,,
0.36101609,120050.0,2149.8899999999994,0.00020208,0.00890749,0.02990116,2700.0,0.0,-1.0,0.0,69.64,400.0,302.88,02-02-2026,18:00,2131.0,,,,,,,,,
0.24619241,164546.0,2035.57,0.00014341,0.00606103,0.02129678,2720.0,0.0,-1.0,0.0,16.599999999999998,51.0,323.01,02-02-2026,18:00,2961.0,,,,,,,,,
0.22572968,37603.0,560.52,0.00012416,0.005385,0.01917593,2740.0,0.00012987,-0.99428224,0.02022467,7.720000000000001,0.0,343.2386837,02-02-2026,18:00,4131.0,,,,,,,,,
0.14000195,12642.0,470.99,8.381e-05,0.00346908,0.01293685,2760.0,0.0,-1.0,0.0,2.81,51.0,363.01,02-02-2026,18:00,5375.0,,,,,,,,,
0.13379106,31421.0,518.49,7.574e-05,0.00323303,0.01214889,2780.0,2.862e-05,-0.99903403,0.00404755,1.03,26.0,383.01,02-02-2026,18:00,6641.0,,,,,,,,,
0.13858941,42788.0,1222.869999999999,7.196e-05,0.0032146,0.01208639,2800.0,0.0,-1.0,0.0,11.13,100.0,403.01,02-02-2026,18:00,7972.0,,,,,,,,,
0.12281286,10879.0,223.57,6.183e-05,0.00280278,0.01068223,2820.0,6.319e-05,-0.99710713,0.01098506,0.01,0.0,423.13506557,02-02-2026,18:00,9385.0,,,,,,,,,
0.06980845,7035.0,315.72,3.929e-05,0.00167353,0.00669298,2840.0,4.041e-05,-0.99826175,0.00692473,39.540000000000006,0.0,443.08091395,02-02-2026,18:00,10824.0,,,,,,,,,
0.06912556,131084.0,1923.7,3.443e-05,0.00156614,0.00630029,2880.0,0.0,-1.0,0.0,0.5900000000000001,2.0,483.01,02-02-2026,18:00,13729.0,,,,,,,,,
238.97395302,2.0,0.04,0.00047674,0.97264165,0.07765501,2160.0,0.00053942,-0.03379486,0.09251274,7283.420000000009,467781.0,1.89520402,02-02-2026,18:21,10687.0,,,,,,,,,
200.31843262,283.0,7.690000000000001,0.0008149,0.94923174,0.12864044,2200.0,0.00078772,-0.04727866,0.12151056,3771.68,232525.0,2.5052836,02-02-2026,18:21,7434.0,,,,,,,,,
162.6629299,65.0,6.0600000000000005,0.0012954,0.91282967,0.19539649,2240.0,0.00128659,-0.08489658,0.19154721,1889.22,58994.0,4.80638907,02-02-2026,18:21,5149.0,,,,,,,,,
126.96906322,70.0,0.73,0.00195452,0.85263484,0.28390877,2280.0,0.00195804,-0.14742172,0.2839581,444.63000000000005,18833.0,9.13109249,02-02-2026,18:21,3125.0,,,,,,,,,
110.31555543,1240.0,40.12,0.00232036,0.80852948,0.33594734,2300.0,0.00232606,-0.18973349,0.33406895,3231.619999999999,279755.0,12.47656477,02-02-2026,18:21,2148.0,,,,,,,,,
94.2943998,150.0,9.15,0.00269077,0.76053898,0.38258016,2320.0,0.00270467,-0.23851704,0.38172299,726.1599999999997,46156.0,16.46610019,02-02-2026,18:21,1415.0,,,,,,,,,
79.30076557,3072.0,59.80999999999999,0.00304424,0.7039111,0.4258286,2340.0,0.00305765,-0.29405669,0.42452501,217.83,12144.0,21.45617893,02-02-2026,18:21,1034.0,,,,,,,,,
65.52287872,3086.0,188.87,0.00335012,0.64138643,0.46033548,2360.0,0.00335909,-0.35771729,0.45996106,627.6399999999998,7488.0,27.69568855,02-02-2026,18:21,757.0,,,,,,,,,
53.1877441,5249.0,165.16999999999996,0.00355948,0.57259454,0.48338807,2380.0,0.00357998,-0.42690268,0.4832844,699.5399999999997,27509.0,35.32021937,02-02-2026,18:21,503.0,,,,,,,,,
42.32422285,16113.0,824.6700000000001,0.00365887,0.49971013,0.491525,2400.0,0.00368555,-0.49939398,0.49158787,1994.969999999999,28943.0,44.44394868,02-02-2026,18:21,245.0,,,,,,,,,
33.11833593,11003.0,560.5699999999999,0.0036287,0.42757121,0.48346435,2420.0,0.00364578,-0.57343254,0.48320093,647.0,12022.0,55.19375827,02-02-2026,18:21,86.0,,,,,,,,,
25.44540619,9252.0,495.5599999999999,0.00346164,0.35689347,0.45960222,2440.0,0.00348261,-0.64440495,0.45900029,362.2000000000001,2624.0,67.54109007,02-02-2026,18:21,3.0,,,,,,,,,
19.2357917,17453.0,580.5599999999997,0.00318899,0.29150843,0.42282168,2460.0,0.00321592,-0.71242773,0.42007776,183.85000000000005,1756.0,81.28080571,02-02-2026,18:21,-20.0,,,,,,,,,
14.25738995,13152.0,362.99,0.00284289,0.23243706,0.37636396,2480.0,0.00284955,-0.7704798,0.37367877,231.33,923.0,96.31039038,02-02-2026,18:21,9.0,,,,,,,,,
10.39417717,30345.0,1155.9700000000005,0.00245409,0.18208101,0.32567358,2500.0,0.00245762,-0.82163011,0.32148813,432.6499999999999,10998.0,112.4418047,02-02-2026,18:21,57.0,,,,,,,,,
7.44044199,6874.0,302.5699999999999,0.00205625,0.13882459,0.27269649,2520.0,0.00204824,-0.86512244,0.2673728,423.88000000000017,2630.0,129.44590708,02-02-2026,18:21,85.0,,,,,,,,,
5.23447942,12283.0,691.8499999999999,0.00167373,0.10393766,0.22241429,2540.0,0.00162834,-0.90455762,0.20895659,308.80000000000007,11760.0,147.27492455,02-02-2026,18:21,196.0,,,,,,,,,
3.66267123,11507.0,353.53000000000003,0.00132505,0.07635476,0.17679887,2560.0,0.00129381,-0.92818108,0.16873139,158.86,512.0,165.6833731,02-02-2026,18:21,216.0,,,,,,,,,
2.56500597,11572.0,528.75,0.00103483,0.05594474,0.138931,2580.0,0.00098595,-0.94917335,0.12874862,73.5,401.0,184.61556574,02-02-2026,18:21,424.0,,,,,,,,,
1.79322079,68543.0,1504.46,0.00079754,0.04098799,0.10830836,2600.0,0.00068019,-0.9688863,0.08640244,550.2800000000001,9779.0,203.83386684,02-02-2026,18:21,655.0,,,,,,,,,
1.21664498,18244.0,490.3099999999999,0.00059277,0.02866674,0.08073358,2620.0,0.00049634,-0.97842335,0.06362054,158.89999999999998,5300.0,223.14204491,02-02-2026,18:21,860.0,,,,,,,,,
0.81284464,38460.0,704.73,0.00043436,0.01992409,0.05946547,2640.0,0.00037221,-0.98421552,0.04875087,139.79999999999995,1601.0,242.82644284,02-02-2026,18:21,1183.0,,,,,,,,,
0.60933562,19982.0,609.76,0.00033545,0.01511034,0.04696006,2660.0,0.0,-1.0,0.0,321.87,17664.0,262.47896716,02-02-2026,18:21,1667.0,,,,,,,,,
0.41715962,16857.0,315.50999999999993,0.00024521,0.01063664,0.03465692,2680.0,0.0,-1.0,0.0,105.32,25.0,282.44,02-02-2026,18:21,1799.0,,,,,,,,,
0.38069328,120874.0,2158.65,0.00021103,0.00942792,0.03119359,2700.0,0.0,-1.0,0.0,69.64,400.0,302.4,02-02-2026,18:21,2428.0,,,,,,,,,
0.23912389,164683.0,2037.99,0.00014582,0.00617887,0.02150395,2720.0,0.0,-1.0,0.0,16.599999999999998,51.0,322.44,02-02-2026,18:21,3291.0,,,,,,,,,
0.20819249,37603.0,559.49,0.00012265,0.00528695,0.01872496,2740.0,0.00012359,-0.9946541,0.01890822,7.720000000000001,0.0,342.60860699,02-02-2026,18:21,4494.0,,,,,,,,,
0.13194193,12642.0,470.99,8.447e-05,0.00348259,0.01289217,2760.0,0.0,-1.0,0.0,2.81,51.0,362.4,02-02-2026,18:21,5770.0,,,,,,,,,
0.12693372,31421.0,518.49,7.593e-05,0.00323709,0.01207206,2780.0,0.0,-1.0,0.0,1.03,26.0,382.4,02-02-2026,18:21,7070.0,,,,,,,,,
0.12171358,42887.0,1222.869999999999,6.845e-05,0.00301076,0.0113092,2800.0,0.0,-1.0,0.0,11.13,100.0,402.4,02-02-2026,18:21,8433.0,,,,,,,,,
0.11665605,10886.0,221.47,6.192e-05,0.0028027,0.01060299,2820.0,6.261e-05,-0.99715673,0.01074073,0.01,0.0,422.55672928,02-02-2026,18:21,9879.0,,,,,,,,,
0.06596689,7035.0,310.72,3.938e-05,0.00167529,0.00664954,2840.0,3.995e-05,-0.99829455,0.00675886,39.540000000000006,0.0,442.50604159,02-02-2026,18:21,11351.0,,,,,,,,,
0.05069861,131086.0,1973.3399999999992,2.878e-05,0.00125414,0.0051055,2880.0,0.0,-1.0,0.0,0.41,2.0,482.44,02-02-2026,18:21,14323.0,,,,,,,,,
245.49406616,2.0,0.04,0.00041636,0.9769617,0.06708424,2160.0,0.00048688,-0.02976566,0.08309979,7304.270000000011,467836.0,1.6317954,02-02-2026,18:36,10743.0,,,,,,,,,
206.62699171,283.0,8.120000000000001,0.00072261,0.95702534,0.11228275,2200.0,0.00069771,-0.04017888,0.10631961,3970.85,238380.0,2.09271103,02-02-2026,18:36,7463.0,,,,,,,,,
168.62069687,215.0,7.56,0.00118626,0.92314154,0.17730035,2240.0,0.00117079,-0.07413097,0.17247753,1900.28,59399.0,4.0814581,02-02-2026,18:36,5169.0,,,,,,,,,
132.46694314,70.0,0.74,0.00183201,0.8663672,0.26504783,2280.0,0.00182923,-0.13138194,0.26196089,471.38000000000005,21433.0,7.92175876,02-02-2026,18:36,3137.0,,,,,,,,,
115.42392256,1240.0,41.48,0.00220314,0.8261123,0.31559257,2300.0,0.0022065,-0.17164941,0.31299717,3260.159999999999,279579.0,10.92830377,02-02-2026,18:36,2159.0,,,,,,,,,
99.12765939,153.0,9.18,0.00258246,0.7799433,0.36403573,2320.0,0.002593,-0.21760991,0.3617118,738.2299999999997,46253.0,14.5255971,02-02-2026,18:36,1467.0,,,,,,,,,
83.62242142,3077.0,63.40999999999998,0.00295422,0.72683867,0.40884172,2340.0,0.0029735,-0.27184254,0.40783435,231.89,11224.0,19.10608781,02-02-2026,18:36,1093.0,,,,,,,,,
69.43007439,3091.0,189.07,0.0032896,0.66547164,0.44760919,2360.0,0.00330826,-0.33374689,0.44719009,633.0099999999998,7593.0,24.91324966,02-02-2026,18:36,817.0,,,,,,,,,
56.60632035,5253.0,170.71999999999997,0.00354133,0.59719989,0.47578461,2380.0,0.00356828,-0.40236716,0.47564055,723.3099999999997,28840.0,32.03524347,02-02-2026,18:36,562.0,,,,,,,,,
45.21318516,16566.0,863.9000000000001,0.00368526,0.52487631,0.48946406,2400.0,0.00371653,-0.4745054,0.48945251,2046.5299999999984,29241.0,40.66126417,02-02-2026,18:36,309.0,,,,,,,,,
35.53034836,11452.0,571.1699999999998,0.00369346,0.45073828,0.48666425,2420.0,0.00372007,-0.5497518,0.4865952,647.5799999999999,12719.0,50.90710539,02-02-2026,18:36,167.0,,,,,,,,,
27.38140329,9257.0,510.2699999999999,0.0035676,0.37876601,0.46762986,2440.0,0.00359255,-0.62288556,0.46696382,364.25,2385.0,62.72558681,02-02-2026,18:36,93.0,,,,,,,,,
20.7497672,17698.0,582.2099999999998,0.0033193,0.31064547,0.43411241,2460.0,0.0033369,-0.69149023,0.43276627,187.85000000000005,1811.0,76.05903053,02-02-2026,18:36,76.0,,,,,,,,,
15.45383132,13292.0,367.73,0.00298317,0.24918559,0.38999862,2480.0,0.00299715,-0.75373964,0.38751986,231.33,923.0,90.80180899,02-02-2026,18:36,112.0,,,,,,,,,
11.31811846,31840.0,1168.19,0.00259362,0.19588885,0.33989619,2500.0,0.0026021,-0.80835724,0.3353798,436.3499999999999,10998.0,106.64324357,02-02-2026,18:36,164.0,,,,,,,,,
8.13375693,6894.0,304.0699999999999,0.00218748,0.15029354,0.28701607,2520.0,0.00217921,-0.85433423,0.2810506,423.5800000000002,2630.0,123.4862949,02-02-2026,18:36,210.0,,,,,,,,,
5.79495864,14115.0,716.7999999999997,0.0017907,0.11283974,0.23541387,2540.0,0.00177549,-0.89128307,0.22923203,308.71000000000004,11760.0,141.1255381,02-02-2026,18:36,328.0,,,,,,,,,
4.07413036,12248.0,355.34000000000003,0.0014319,0.08383536,0.18932496,2560.0,0.00139355,-0.9217724,0.17967382,158.70999999999998,512.0,159.44667727,02-02-2026,18:36,367.0,,,,,,,,,
2.85521129,7562.0,569.8599999999999,0.0011244,0.06179714,0.1498692,2580.0,0.00106059,-0.94521626,0.13632273,76.5,401.0,178.19019244,02-02-2026,18:36,587.0,,,,,,,,,
2.04029548,68747.0,1510.19,0.00086789,0.04515681,0.11685636,2600.0,0.00080972,-0.96025771,0.10538564,549.2400000000001,9779.0,197.42962789,02-02-2026,18:36,821.0,,,,,,,,,
1.36987564,18324.0,488.9499999999999,0.00065056,0.03190775,0.08802374,2620.0,0.00058172,-0.97348174,0.07548188,155.57999999999998,5300.0,216.70542278,02-02-2026,18:36,1037.0,,,,,,,,,
0.9252681,38512.0,698.85,0.00047837,0.02221096,0.06504127,2640.0,0.00039109,-0.98367945,0.05005383,138.59999999999997,1601.0,236.22632937,02-02-2026,18:36,1368.0,,,,,,,,,
0.61641378,20182.0,604.76,0.00034813,0.01539403,0.04760678,2660.0,0.00016318,-0.99462154,0.01896712,321.57000000000005,17664.0,255.93113375,02-02-2026,18:36,1857.0,,,,,,,,,
0.42014269,16857.0,314.4499999999999,0.00025375,0.01082049,0.03509396,2680.0,0.0,-1.0,0.0,105.31,25.0,275.71000096,02-02-2026,18:36,2005.0,,,,,,,,,
0.38372233,124617.0,2238.3899999999994,0.00021789,0.00958012,0.03155852,2700.0,0.0,-1.0,0.0,69.64,400.0,295.71,02-02-2026,18:36,2637.0,,,,,,,,,
0.24234701,164883.0,2038.49,0.00015223,0.00638099,0.02207247,2720.0,0.0,-1.0,0.0,16.599999999999998,51.0,315.71,02-02-2026,18:36,3513.0,,,,,,,,,
0.21052471,37603.0,558.43,0.00012631,0.00536506,0.01892725,2740.0,0.00012828,-0.99451966,0.01928624,7.6,0.0,335.91684071,02-02-2026,18:36,4728.0,,,,,,,,,
0.13327806,12642.0,470.99,8.683e-05,0.00353083,0.01302179,2760.0,0.0,-1.0,0.0,2.81,51.0,355.71,02-02-2026,18:36,6016.0,,,,,,,,,
0.12780411,31451.0,518.49,7.793e-05,0.00327936,0.01218497,2780.0,0.0,-1.0,0.0,1.03,26.0,375.71,02-02-2026,18:36,7328.0,,,,,,,,,
0.09190639,42885.0,1284.869999999999,5.807e-05,0.00239701,0.00918383,2800.0,0.0,-1.0,0.0,11.13,100.0,395.71,02-02-2026,18:36,8703.0,,,,,,,,,
0.11777724,10886.0,221.54,6.339e-05,0.00283562,0.01069011,2820.0,6.443e-05,-0.99710442,0.01089318,0.01,0.0,415.82549433,02-02-2026,18:36,10162.0,,,,,,,,,
0.06656539,17895.0,310.72,4.027e-05,0.00169421,0.00670205,2840.0,4.416e-05,-0.99810097,0.00743583,39.540000000000006,0.0,435.78172317,02-02-2026,18:36,11646.0,,,,,,,,,
0.06128689,131086.0,1973.229999999999,3.333e-05,0.00147976,0.00592422,2880.0,0.0,-1.0,0.0,0.41,2.0,475.71,02-02-2026,18:36,14685.0,,,,,,,,,
243.93550466,2.0,0.04,0.00045304,0.97392375,0.0743016,2160.0,0.00049816,-0.03053624,0.08473304,7304.270000000011,467846.0,1.66972971,02-02-2026,18:38,10740.0,,,,,,,,,
205.05553269,283.0,8.120000000000001,0.00075119,0.9546162,0.11711398,2200.0,0.00072083,-0.04193337,0.10987656,3970.85,234300.0,2.13800757,02-02-2026,18:38,7475.0,,,,,,,,,
167.0679058,162.0,7.56,0.00121729,0.92036471,0.18180361,2240.0,0.00120248,-0.07703378,0.177287,1900.28,59521.0,4.17022174,02-02-2026,18:38,5183.0,,,,,,,,,
131.03378746,70.0,0.74,0.00186723,0.86178182,0.27076659,2280.0,0.00186358,-0.13527136,0.26680768,471.38000000000005,21433.0,8.10640343,02-02-2026,18:38,3152.0,,,,,,,,,
114.07958999,1240.0,41.48,0.00223606,0.82211778,0.31961666,2300.0,0.00223896,-0.17629338,0.31781016,3260.159999999999,279681.0,11.18513237,02-02-2026,18:38,2174.0,,,,,,,,,
97.83104659,153.0,9.18,0.0026157,0.775341,0.36772571,2320.0,0.0026254,-0.22306193,0.36623692,738.2299999999997,46253.0,14.83881451,02-02-2026,18:38,1476.0,,,,,,,,,
